INSTANCE_ID, probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_ip_variables, ratio_ip_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts, time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0000.lp, 1.0, 505.0, 194.0, 6659.0, 0.0, 0.0, 0.0, 0.0257701, 0.0813511, 0.468694, 8685.89, 505.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 505.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 34.3247, 27.0, 0.931917, 71.0, 13.1861, 10.0, 0.796178, 24.0, 34.3247, 0.931917, 13.1861, 0.796178, 1.0, 0.0, 0.216156, 1.59215, 902.48, 774.728, 66.3214, 17.8076, 229.305, 108.212, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 34.3247, 27.0, 0.931917, 71.0, 13.1861, 10.0, 0.796178, 24.0, 34.3247, 0.931917, 13.1861, 0.796178, 1.0, 0.0, 0.216156, 1.59215, 902.48, 774.728, 66.3214, 17.8076, 229.305, 108.212, 0.0, 66.0, 44.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 141.0, 499.0, 6468.0, 141.0, 44.0, 0.0, 0.0, 0.0, 1.0, 0.05, 0.0, 0.0, 0.0166667, 2.18333
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0001.lp, 1.0, 500.0, 188.0, 7185.0, 0.0, 0.0, 0.0, 0.0226818, 0.0738405, 0.490968, 7137.48, 500.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 500.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 38.2181, 29.0, 0.935554, 86.0, 14.37, 13.0, 0.673405, 21.0, 38.2181, 0.935554, 14.37, 0.673405, 1.0, 0.0, 0.182529, 1.67666, 942.017, 697.345, 63.237, 10.6002, 232.265, 93.9593, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 38.2181, 29.0, 0.935554, 86.0, 14.37, 13.0, 0.673405, 21.0, 38.2181, 0.935554, 14.37, 0.673405, 1.0, 0.0, 0.182529, 1.67666, 942.017, 697.345, 63.237, 10.6002, 232.265, 93.9593, 0.0, 72.0, 63.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 142.0, 500.0, 7062.0, 142.0, 63.0, 0.0, 0.0, 0.0, 1.0, 0.0666667, 0.0166667, 0.0, 0.0, 3.16667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0002.lp, 1.0, 500.0, 192.0, 6255.0, 0.0, 0.0, 0.0, 0.0263903, 0.0781064, 0.451106, 7733.45, 500.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 500.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 32.5781, 17.0, 0.98872, 76.0, 12.51, 11.0, 0.72048, 21.0, 32.5781, 0.98872, 12.51, 0.72048, 1.0, 0.0, 0.2419, 1.71959, 855.374, 675.019, 65.451, 14.4318, 224.074, 98.8531, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 32.5781, 17.0, 0.98872, 76.0, 12.51, 11.0, 0.72048, 21.0, 32.5781, 0.98872, 12.51, 0.72048, 1.0, 0.0, 0.2419, 1.71959, 855.374, 675.019, 65.451, 14.4318, 224.074, 98.8531, 0.0, 220.0, 77.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 147.0, 496.0, 6222.0, 147.0, 77.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0, 0.0, 0.0, 4.1
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0003.lp, 1.0, 505.0, 192.0, 6479.0, 0.0, 0.0, 0.0, 0.0228919, 0.0745477, 0.456672, 6714.21, 505.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 505.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 33.7448, 18.0, 1.02922, 76.0, 12.8297, 12.0, 0.608312, 18.0, 33.7448, 1.02922, 12.8297, 0.608312, 1.0, 0.0, 0.231091, 1.88391, 781.521, 524.054, 58.7535, 12.6417, 206.006, 79.9033, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 33.7448, 18.0, 1.02922, 76.0, 12.8297, 12.0, 0.608312, 18.0, 33.7448, 1.02922, 12.8297, 0.608312, 1.0, 0.0, 0.231091, 1.88391, 781.521, 524.054, 58.7535, 12.6417, 206.006, 79.9033, 0.0, 573.0, 110.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 140.0, 499.0, 6301.0, 140.0, 110.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0, 0.0, 0.0166667, 8.11667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0004.lp, 1.0, 502.0, 192.0, 6831.0, 0.0, 0.0, 0.0, 0.0287069, 0.0893017, 0.496819, 7122.58, 502.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 502.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 35.5781, 29.0, 0.924152, 81.0, 13.6076, 11.0, 0.672332, 22.0, 35.5781, 0.924152, 13.6076, 0.672332, 1.0, 0.0, 0.214223, 1.61588, 855.065, 638.073, 60.3818, 13.2078, 215.234, 92.815, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 35.5781, 29.0, 0.924152, 81.0, 13.6076, 11.0, 0.672332, 22.0, 35.5781, 0.924152, 13.6076, 0.672332, 1.0, 0.0, 0.214223, 1.61588, 855.065, 638.073, 60.3818, 13.2078, 215.234, 92.815, 0.0, 62.0, 59.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 149.0, 496.0, 6802.0, 149.0, 59.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0166667, 0.0, 0.0, 2.8
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0005.lp, 1.0, 500.0, 193.0, 6954.0, 0.0, 0.0, 0.0, 0.0323765, 0.100227, 0.495213, 7189.7, 500.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 500.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 36.0311, 15.0, 1.06391, 92.0, 13.908, 11.0, 0.709032, 25.0, 36.0311, 1.06391, 13.908, 0.709032, 1.0, 0.0, 0.266673, 1.57695, 915.134, 724.806, 62.0087, 14.8834, 224.504, 107.252, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 36.0311, 15.0, 1.06391, 92.0, 13.908, 11.0, 0.709032, 25.0, 36.0311, 1.06391, 13.908, 0.709032, 1.0, 0.0, 0.266673, 1.57695, 915.134, 724.806, 62.0087, 14.8834, 224.504, 107.252, 0.0, 31.0, 49.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.03, 0.03, 145.0, 496.0, 6831.0, 145.0, 49.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0, 0.0, 0.0, 1.96667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0007.lp, 1.0, 500.0, 191.0, 6148.0, 0.0, 0.0, 0.0, 0.0325492, 0.101717, 0.499073, 7095.66, 500.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 500.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 32.1885, 18.0, 0.930337, 72.0, 12.296, 10.0, 0.761548, 21.0, 32.1885, 0.930337, 12.296, 0.761548, 1.0, 0.0, 0.230648, 1.45158, 743.518, 626.74, 57.3414, 14.6893, 193.768, 93.8242, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 32.1885, 18.0, 0.930337, 72.0, 12.296, 10.0, 0.761548, 21.0, 32.1885, 0.930337, 12.296, 0.761548, 1.0, 0.0, 0.230648, 1.45158, 743.518, 626.74, 57.3414, 14.6893, 193.768, 93.8242, 0.0, 34.0, 50.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 154.0, 498.0, 6065.0, 154.0, 50.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0, 0.0, 0.0, 1.71667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0009.lp, 1.0, 501.0, 198.0, 6937.0, 0.0, 0.0, 0.0, 0.027605, 0.0872607, 0.464393, 6860.37, 501.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 501.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 35.0354, 22.0, 0.984455, 87.0, 13.8463, 13.0, 0.655894, 21.0, 35.0354, 0.984455, 13.8463, 0.655894, 1.0, 0.0, 0.247882, 1.60361, 873.456, 616.565, 60.3558, 14.3252, 218.121, 94.3563, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 35.0354, 22.0, 0.984455, 87.0, 13.8463, 13.0, 0.655894, 21.0, 35.0354, 0.984455, 13.8463, 0.655894, 1.0, 0.0, 0.247882, 1.60361, 873.456, 616.565, 60.3558, 14.3252, 218.121, 94.3563, 0.0, 140.0, 70.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 151.0, 493.0, 6846.0, 151.0, 70.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0166667, 0.0, 0.0, 3.01667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0010.lp, 1.0, 505.0, 194.0, 6823.0, 0.0, 0.0, 0.0, 0.0258136, 0.0787074, 0.443249, 7016.37, 505.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 505.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 35.1701, 29.0, 0.935449, 80.0, 13.5109, 11.0, 0.761, 21.0, 35.1701, 0.935449, 13.5109, 0.761, 1.0, 0.0, 0.233683, 1.53825, 839.296, 670.189, 60.7835, 13.1793, 213.134, 89.7759, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 35.1701, 29.0, 0.935449, 80.0, 13.5109, 11.0, 0.761, 21.0, 35.1701, 0.935449, 13.5109, 0.761, 1.0, 0.0, 0.233683, 1.53825, 839.296, 670.189, 60.7835, 13.1793, 213.134, 89.7759, 0.0, 0.0, 40.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 146.0, 502.0, 6744.0, 146.0, 40.0, 0.0, 0.0, 0.0, 0.0, 0.0666667, 0.0, 0.0, 0.0166667, 0.616667
instances/mip/data/Regions100/CATS-d_regions-goods100-bids500_0011.lp, 1.0, 503.0, 198.0, 5728.0, 0.0, 0.0, 0.0, 0.0260421, 0.086691, 0.491549, 6987.94, 503.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 503.0, 1.0, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 1.0, 0.0, -512.0, -512.0, -512.0, -512.0, 28.9293, 21.0, 0.933798, 67.0, 11.3877, 10.0, 0.675473, 20.0, 28.9293, 0.933798, 11.3877, 0.675473, 1.0, 0.0, 0.253511, 1.5289, 649.741, 499.138, 54.3142, 15.3249, 178.55, 82.1021, 0.0, 0.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 28.9293, 21.0, 0.933798, 67.0, 11.3877, 10.0, 0.675473, 20.0, 28.9293, 0.933798, 11.3877, 0.675473, 1.0, 0.0, 0.253511, 1.5289, 649.741, 499.138, 54.3142, 15.3249, 178.55, 82.1021, 0.0, 110.0, 53.0, 0.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.02, 0.03, 151.0, 494.0, 5538.0, 151.0, 53.0, 0.0, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 2.31667
