INSTANCE_ID, probtype, n_vars, n_constr, n_nzcnt, nq_vars, nq_constr, nq_nzcnt, lp_avg, lp_l2_avg, lp_linf, lp_objval, num_b_variables, num_i_variables, num_c_variables, num_s_variables, num_n_variables, ratio_b_variables, ratio_i_variables, ratio_c_variables, ratio_s_variables, ratio_n_variables, num_ip_variables, ratio_ip_variables, num_unbounded_disc, ratio_unbounded_disc, support_size_avg, support_size_median, support_size_varcoef, support_size_q90mq10, rhs_c_0_avg, rhs_c_0_varcoef, rhs_c_1_avg, rhs_c_1_varcoef, rhs_c_2_avg, rhs_c_2_varcoef, vcg_constr_deg0_avg, vcg_constr_deg0_median, vcg_constr_deg0_varcoef, vcg_constr_deg0_q90mq10, vcg_var_deg0_avg, vcg_var_deg0_median, vcg_var_deg0_varcoef, vcg_var_deg0_q90mq10, vcg_constr_weight0_avg, vcg_constr_weight0_varcoef, vcg_var_weight0_avg, vcg_var_weight0_varcoef, A_ij_normalized0_avg, A_ij_normalized0_varcoef, a_normalized_varcoefs0_avg, a_normalized_varcoefs0_varcoef, obj_coefs0_avg, obj_coefs0_std, obj_coef_per_constr0_avg, obj_coef_per_constr0_std, obj_coef_per_sqr_constr0_avg, obj_coef_per_sqr_constr0_std, vcg_constr_deg1_avg, vcg_constr_deg1_median, vcg_constr_deg1_varcoef, vcg_constr_deg1_q90mq10, vcg_var_deg1_avg, vcg_var_deg1_median, vcg_var_deg1_varcoef, vcg_var_deg1_q90mq10, vcg_constr_weight1_avg, vcg_constr_weight1_varcoef, vcg_var_weight1_avg, vcg_var_weight1_varcoef, A_ij_normalized1_avg, A_ij_normalized1_varcoef, a_normalized_varcoefs1_avg, a_normalized_varcoefs1_varcoef, obj_coefs1_avg, obj_coefs1_std, obj_coef_per_constr1_avg, obj_coef_per_constr1_std, obj_coef_per_sqr_constr1_avg, obj_coef_per_sqr_constr1_std, vcg_constr_deg2_avg, vcg_constr_deg2_median, vcg_constr_deg2_varcoef, vcg_constr_deg2_q90mq10, vcg_var_deg2_avg, vcg_var_deg2_median, vcg_var_deg2_varcoef, vcg_var_deg2_q90mq10, vcg_constr_weight2_avg, vcg_constr_weight2_varcoef, vcg_var_weight2_avg, vcg_var_weight2_varcoef, A_ij_normalized2_avg, A_ij_normalized2_varcoef, a_normalized_varcoefs2_avg, a_normalized_varcoefs2_varcoef, obj_coefs2_avg, obj_coefs2_std, obj_coef_per_constr2_avg, obj_coef_per_constr2_std, obj_coef_per_sqr_constr2_avg, obj_coef_per_sqr_constr2_std, mipgap, nodecnt, clqcnt, covcnt, itcnt_max, numnewsolution_sum, newin_sum, nodeleft_avg, nodeleft_varcoef, diffObj_avg, diffObj_median, diffObj_varcoef, diffObj_q90mq10, numfeas, iinf_avg, iinf_median, iinf_varcoef, iinf_q90mq10, diffBestInt_avg, diffBestInt_median, diffBestInt_varcoef, diffBestInt_q90mq10, diffBestObjUp_avg, diffBestObjUp_median, diffBestObjUp_varcoef, diffBestObjUp_q90mq10, numcuts_sum, diffGap_avg, diffGap_median, diffGap_varcoef, diffGap_q90mq10, pre_t, rel_t, new_row, new_col, new_nonzero, clique_table, cliqueCuts, impliedBoundCuts, flowCuts, mixedIntegerRoundingCuts, gomoryFractionalCuts, time_relax, time_VCG0, time_VCG1, time_VCG2, cplex_prob_time
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F100.S1.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.132178, 0.212898, 0.5, 13608.7, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 240.654, 1.30151, 936.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.76667, -1.01922, -19.5333, -0.139306, -512.0, -512.0, 0.0, 0.0, 100.111, 5.72993, 100.111, 5.72993, 100.111, 5.72993, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00203337, 1.06926, 0.0970031, 1.41218, 575.615, 5072.08, 0.80777, 0.214276, 5.47725, 2.48316, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.4833, 2.74135, 13.4088, 2.81461, 0.00203337, 1.06926, 0.54741, 0.669565, 339.177, 3604.25, 50.1851, 49.8153, 52.5328, 47.521, 0.00487272, 9601.0, 0.0, 2.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.01, 167.0, 180.0, 3789.0, -512.0, 0.0, 0.0, 39.0, 0.0, 57.0, 0.0, 0.0166667, 0.0, 0.0, 8.48333
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F100.S2.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.130964, 0.20716, 0.5, 14573.7, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 236.899, 1.28168, 965.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.51111, -1.02301, -19.0222, -0.15256, -512.0, -512.0, 0.0, 0.0, 99.2556, 6.0655, 99.2556, 6.0655, 99.2556, 6.0655, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00203666, 1.07955, 0.0970031, 1.41218, 570.044, 5020.18, 0.824193, 0.286757, 5.48441, 2.44898, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.7389, 2.67476, 13.663, 2.74652, 0.00203666, 1.07955, 0.545998, 0.668846, 335.95, 3567.37, 49.768, 49.4009, 52.1109, 47.1116, 0.00943057, 9801.0, 0.0, 2.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 166.0, 180.0, 3668.0, -512.0, 0.0, 0.0, 39.0, 0.0, 55.0, 0.0166667, 0.0, 0.0, 0.0166667, 8.46667
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F100.S4.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.13157, 0.209377, 0.5, 13508.4, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 233.134, 1.27737, 916.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.88889, -1.02246, -19.7778, -0.150704, -512.0, -512.0, 0.0, 0.0, 101.0, 6.24322, 101.0, 6.24322, 101.0, 6.24322, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00218006, 2.17983, 0.0970031, 1.41218, 559.286, 4919.27, 0.819132, 0.207557, 5.47089, 2.40136, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.3611, 2.7751, 13.2873, 2.84907, 0.00218006, 2.17983, 0.547823, 0.66983, 331.409, 3495.57, 50.6328, 50.283, 52.9716, 47.9965, 0.00455166, 8301.0, 0.0, 1.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 169.0, 180.0, 3914.0, -512.0, 0.0, 0.0, 57.0, 0.0, 46.0, 0.0166667, 0.0, 0.0, 0.0166667, 8.51667
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F1000.S3.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.0589621, 0.142765, 0.478261, 47923.7, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 199.246, 1.30685, 841.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.81111, -1.02139, -19.6222, -0.147034, -512.0, -512.0, 0.0, 0.0, 1010.06, 59.7229, 1010.06, 59.7229, 1010.06, 59.7229, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00249039, 1.17809, 0.0970031, 1.41218, 487.813, 4239.97, 0.825085, 0.322006, 5.48347, 2.46888, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.4389, 2.75374, 13.3646, 2.82725, 0.00249039, 1.17809, 0.547525, 0.669649, 747.492, 3018.0, 502.652, 506.362, 504.994, 504.044, 0.000960976, 5999.0, 0.0, 312.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.01, 0.0, 170.0, 180.0, 3957.0, -512.0, 0.0, 0.0, 3.0, 2.0, 28.0, 0.0166667, 0.0, 0.0, 0.0, 8.75
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F1000.S4.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.0469488, 0.121117, 0.5, 51823.0, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 233.134, 1.27737, 916.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.88889, -1.02246, -19.7778, -0.150704, -512.0, -512.0, 0.0, 0.0, 1009.04, 59.6409, 1009.04, 59.6409, 1009.04, 59.6409, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00218006, 2.17983, 0.0970031, 1.41218, 559.286, 4919.27, 0.819132, 0.207557, 5.47089, 2.40136, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.3611, 2.7751, 13.2873, 2.84907, 0.00218006, 2.17983, 0.547823, 0.66983, 782.923, 3495.54, 502.147, 505.856, 504.485, 503.541, 3.77337e-05, 915.0, 0.0, 105.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.01, 169.0, 180.0, 3914.0, -512.0, 0.0, 0.0, 0.0, 1.0, 21.0, 0.0, 0.0, 0.0166667, 0.0, 1.16667
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F200.S1.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.1025, 0.182691, 0.478261, 18177.1, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 240.654, 1.30151, 936.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.76667, -1.01922, -19.5333, -0.139306, -512.0, -512.0, 0.0, 0.0, 200.211, 11.2235, 200.211, 11.2235, 200.211, 11.2235, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00203337, 1.06926, 0.0970031, 1.41218, 575.615, 5072.08, 0.80777, 0.214276, 5.47725, 2.48316, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.4833, 2.74135, 13.4088, 2.81461, 0.00203337, 1.06926, 0.54741, 0.669565, 388.95, 3601.3, 99.9586, 100.014, 102.306, 97.7024, 0.00544315, 8101.0, 0.0, 14.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.01, 0.0, 167.0, 180.0, 3789.0, -512.0, 0.0, 0.0, 49.0, 0.0, 42.0, 0.0, 0.0, 0.0, 0.0, 8.46667
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F250.S1.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.0966068, 0.179331, 0.478261, 20405.4, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 240.654, 1.30151, 936.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.76667, -1.01922, -19.5333, -0.139306, -512.0, -512.0, 0.0, 0.0, 249.733, 13.7217, 249.733, 13.7217, 249.733, 13.7217, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00203337, 1.06926, 0.0970031, 1.41218, 575.615, 5072.08, 0.80777, 0.214276, 5.47725, 2.48316, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.4833, 2.74135, 13.4088, 2.81461, 0.00203337, 1.06926, 0.54741, 0.669565, 413.575, 3600.1, 124.583, 124.837, 126.931, 122.522, 0.00750595, 11901.0, 0.0, 111.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 167.0, 180.0, 3789.0, -512.0, 0.0, 0.0, 28.0, 0.0, 39.0, 0.0, 0.0, 0.0, 0.0166667, 8.5
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F250.S2.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.10835, 0.18841, 0.5, 21861.8, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 236.899, 1.28168, 965.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.51111, -1.02301, -19.0222, -0.15256, -512.0, -512.0, 0.0, 0.0, 247.767, 14.5633, 247.767, 14.5633, 247.767, 14.5633, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00203666, 1.07955, 0.0970031, 1.41218, 570.044, 5020.18, 0.824193, 0.286757, 5.48441, 2.44898, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.7389, 2.67476, 13.663, 2.74652, 0.00203666, 1.07955, 0.545998, 0.668846, 409.796, 3563.25, 123.613, 123.896, 125.956, 121.586, 0.00565702, 11501.0, 0.0, 101.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.0, 166.0, 180.0, 3668.0, -512.0, 0.0, 0.0, 15.0, 0.0, 43.0, 0.0166667, 0.0, 0.0, 0.0, 8.56667
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F250.S4.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.0965802, 0.181223, 0.5, 20103.8, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 233.134, 1.27737, 916.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.88889, -1.02246, -19.7778, -0.150704, -512.0, -512.0, 0.0, 0.0, 251.889, 14.894, 251.889, 14.894, 251.889, 14.894, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00218006, 2.17983, 0.0970031, 1.41218, 559.286, 4919.27, 0.819132, 0.207557, 5.47089, 2.40136, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.3611, 2.7751, 13.2873, 2.84907, 0.00218006, 2.17983, 0.547823, 0.66983, 406.436, 3491.45, 125.66, 125.972, 127.999, 123.666, 0.00629298, 11701.0, 0.0, 6.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.01, 0.0, 169.0, 180.0, 3914.0, -512.0, 0.0, 0.0, 30.0, 0.0, 41.0, 0.0, 0.0, 0.0, 0.0, 8.53333
instances/mip/data/BCOL-CLS/capacitated_lot_sizing/cls.T90.C2.F250.S5.mps, 1.0, 181.0, 180.0, 4275.0, 0.0, 0.0, 0.0, 0.0976464, 0.176017, 0.47619, 21388.3, 90.0, 0.0, 91.0, 0.0, 0.0, 0.497238, 0.0, 0.502762, 0.0, 0.0, 90.0, 0.497238, 0.0, 0.0, 2.0, 2.0, 0.0, 0.0, 242.883, 1.28853, 985.0, 0.0, -512.0, -512.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, -9.73889, -1.02426, -19.4778, -0.156704, -512.0, -512.0, 0.0, 0.0, 247.033, 13.8648, 247.033, 13.8648, 247.033, 13.8648, 23.25, 1.0, 1.24101, 72.0, 45.989, 46.0, 0.57159, 72.0, 23.25, 1.24101, 45.989, 0.57159, 0.00206441, 2.3183, 0.0970031, 1.41218, 583.055, 5144.34, 0.797751, 0.2553, 5.44369, 2.50199, 23.75, 2.0, 1.19872, 71.0, 23.6188, 1.0, 1.23685, 72.0, 13.5111, 2.73489, 13.4365, 2.80796, 0.00206441, 2.3183, 0.547024, 0.669427, 415.972, 3651.52, 123.235, 123.504, 125.571, 121.201, 0.00814757, 12929.0, 0.0, 10.0, -512.0, 0.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, -512.0, 0.0, -512.0, -512.0, -512.0, -512.0, 0.0, 0.01, 175.0, 178.0, 4177.0, -512.0, 0.0, 0.0, 6.0, 0.0, 50.0, 0.0, 0.0166667, 0.0, 0.0, 8.58333
